,open,high,low,close,volume,SMA,EMA,WMA,DEMA,TEMA,TRIMA,KAMA,T3,FAMA,MAMA,MACD,MACD_Hist,MACD_Signal,SlowD,SlowK,FastD,FastK,FastD,FastK,RSI,CMO,APO,WILLR,ADX,ADXR,CCI,Aroon Down,Aroon Up,AROONOSC,MFI,DX,MINUS_DI,PLUS_DI,MINUS_DM,PLUS_DM,ULTOSC,MOM,ROC,ROCR,TRIX,BOP,TRANGE,SAR,ATR,NATR,Chaikin A/D,ADOSC,OBV,target1d,target1w,target1m
2021-04-20,135.02,135.53,131.81,133.11,94812349,131.5815,130.9634,132.4068,133.9618,134.2409,131.9601,130.9677,130.4907,83.3644,116.0204,5.0213,2.0192,3.0021,75.882,67.2709,67.2709,37.5484,28.9848,0.0,61.4102,22.8203,5.0213,-23.2916,36.5948,28.7496,42.6463,10,100,90,60.5282,32.621,14.137,27.8257,3.9832,7.8401,57.9906,6.8492,5.4671,1.0547,0.4848,-0.5134,3.6926,125.0053,2.8176,2.1324,77368476227.7934,61069994.207,94819764358,0.0129967695890616,0.009916610322289783,-0.0985650965366991
2021-04-21,132.36,133.75,131.3001,133.5,68847136,132.1374,131.2461,132.5771,133.9306,133.9021,132.3963,131.0657,131.383,83.5285,116.1853,5.2869,1.8071,3.4798,70.0087,57.681,57.681,52.0083,21.5581,13.8356,62.3455,24.6909,5.2869,-28.9586,35.5952,28.9871,-3.1691,0,90,90,52.38,26.5992,14.7212,25.3907,4.0911,7.0561,63.2168,5.5588,4.3784,1.0438,0.4814,0.4653,2.4319,126.0534,2.779,2.0971,77423272354.373,67104073.7161,94888611494,-0.002921348314606639,-0.01101123595505617,-0.07573033707865168
2021-04-22,133.04,134.15,131.41,131.94,84566456,132.2943,131.1958,132.3648,133.3511,132.8948,132.6112,131.0643,132.0897,83.6926,116.3332,5.5177,1.5842,3.9335,53.2823,34.8949,34.8949,15.128,4.6119,0.0,56.2827,12.5655,5.5177,-59.2409,34.9751,29.8454,-53.3391,0,80,80,42.8318,29.3936,13.2774,24.3322,3.6819,6.7476,55.5359,1.5684,1.212,1.0121,0.4612,-0.4015,2.7198,126.9862,2.7731,2.1174,77371421388.6384,46974155.8983,94804045038,0.011823556161891787,0.019402758829771126,-0.07124450507806572
2021-04-23,132.16,135.12,132.16,134.32,78756779,132.4258,131.5842,132.5535,133.6654,133.2315,132.6945,131.0926,132.6599,83.8566,116.5032,5.6838,1.3335,4.3503,46.2509,46.1768,46.1768,71.3941,21.9598,52.0438,62.4694,24.9388,5.6838,-24.6939,35.0738,30.9463,43.7096,0,70,70,41.0876,35.9625,11.7866,25.0251,3.3138,7.0357,61.3776,1.3153,0.9963,1.01,0.4421,0.7297,3.1566,127.8163,2.8114,2.1086,77407606935.7754,45982394.8893,94882801817,-0.017718880285884423,-0.0011911852293031314,-0.10594103633114943
2021-04-26,134.83,135.06,133.56,134.72,66905069,132.7712,131.9742,132.7904,133.9961,133.5925,132.7352,131.1974,133.1322,84.0207,116.6754,5.5027,0.8277,4.6749,45.6209,55.7909,55.7909,80.8506,50.6813,100.0,63.4357,26.8714,5.5027,-19.1494,35.1627,32.2541,88.1356,0,60,60,50.1985,35.9625,11.1316,23.6343,2.9824,6.3321,60.5247,3.4544,2.6516,1.0265,0.4244,-0.0733,1.489,128.5552,2.6792,2.0035,77444181706.8491,53033883.9191,94949706886,-0.0029691211401425602,0.0008907363420427891,-0.10488420427553441
2021-04-27,135.01,135.41,134.11,134.39,66015804,132.7672,132.2337,132.905,134.1003,133.6431,132.6991,131.2071,133.5194,84.1848,116.8427,5.0683,0.15,4.9183,59.2589,75.8089,75.8089,75.1819,77.1987,79.5522,61.9731,23.9461,5.0683,-26.951,35.4975,33.6157,87.3129,60,50,-10,48.6867,38.5109,10.5661,23.8013,2.6841,6.0463,57.3535,-0.0397,-0.0298,0.9997,0.4049,-0.4769,1.2904,129.2128,2.5403,1.9043,77406603480.0371,39140613.2712,94883691082,0.002455539846714879,-0.009524518193317753,-0.09807277327182078
2021-04-28,134.31,135.02,133.08,133.58,107760097,132.9211,132.2999,132.8742,133.8812,133.2737,132.7093,131.2378,133.8117,84.3489,117.0002,4.8728,-0.2036,5.0764,67.2313,70.0942,70.0942,54.25,69.2823,28.2946,58.3066,16.6133,4.8728,-46.1004,34.204,34.0436,3.5025,50,40,-10,47.4528,22.5627,13.8699,21.9523,3.4381,5.4417,53.3706,1.5386,1.174,1.0117,0.3799,-0.3763,1.9257,129.798,2.4789,1.8695,77354389824.7608,13285329.2118,94775930985,0.00606378200329371,-0.0005988920497081337,-0.0912561760742627
2021-04-29,136.47,137.07,132.45,133.48,151100953,132.8199,132.3359,132.7973,133.6593,132.9511,132.7219,131.2608,134.0095,84.5129,117.1552,4.3765,-0.7319,5.1085,66.0028,52.1053,52.1053,26.8839,35.9489,0.0,57.8373,15.6745,4.3765,-62.2194,34.6115,34.9833,57.5048,40,100,60,51.0767,38.2785,11.5049,25.7752,3.0943,6.9324,48.4815,-1.0125,-0.7584,0.9924,0.3512,-0.6472,4.586,130.3189,2.6896,2.0299,77270662889.787,-25139978.0507,94624830032,0.0007491759065030172,-0.011537308960143784,-0.10173808810308649
2021-04-30,131.78,133.56,131.065,131.46,109839466,132.5518,132.0009,132.3743,132.8095,131.8089,132.7246,131.2233,134.075,84.6768,117.2886,3.8953,-1.1297,5.025,50.4789,29.2373,29.2373,6.5779,9.4315,0.0,48.9864,-2.0273,3.8953,-93.4221,33.15,35.0932,-144.0254,100,90,-10,49.7851,19.9971,15.5895,23.3828,4.1597,6.2392,41.9682,-2.6801,-2.0125,0.9799,0.3117,-0.1283,2.4766,136.0618,2.6683,2.0448,77195602252.7241,-62456899.3553,94514990566,0.015365890765251649,0.02175566712307915,-0.07082002129925453
2021-05-03,132.04,134.07,131.83,132.54,75135100,132.3235,131.9216,132.1949,132.5184,131.5265,132.6498,131.236,134.0344,84.8406,117.4314,3.2769,-1.5543,4.8312,33.5614,19.3415,19.3415,24.5629,10.9116,32.7347,53.2375,6.475,3.2769,-75.4371,32.2453,34.42,-59.7058,90,80,-10,48.6595,24.1025,14.0714,23.0086,3.7437,6.1215,42.6299,-2.2831,-1.7057,0.9829,0.2729,0.2232,2.5908,136.0618,2.6605,2.0222,77168097439.3098,-80796544.2158,94590125666,-0.008148483476686164,0.016447864795533475,-0.07197827071072878
2021-05-04,131.19,131.4899,126.7,127.85,137564718,131.8014,131.0104,131.2105,130.753,129.2426,132.3626,130.8603,133.8059,85.004,117.5261,2.5015,-2.0202,4.5217,20.8852,14.0768,14.0768,11.0897,10.9116,0.0,37.97,-24.06,2.5015,-88.9103,31.1339,33.3646,-234.3149,100,70,-30,46.7059,21.1314,28.4502,18.5239,8.4616,5.5094,35.9323,-5.2213,-3.9516,0.9605,0.2146,-0.6973,5.797,136.0022,2.9742,2.3435,77096588140.305,-103706944.5952,94452560948,0.03668361360969885,0.05115369573719196,-0.015252248728979184
2021-05-05,129.2,130.45,127.97,128.1,84000900,131.2654,130.3099,130.3662,129.5263,127.8599,131.8517,130.5198,133.3922,85.1671,117.6225,1.6878,-2.4084,4.0962,16.6009,16.3843,16.3843,13.5005,12.6498,5.2146,39.006,-21.988,1.6878,-86.4995,30.1337,32.5544,-149.9471,90,60,-30,54.5887,21.1314,25.9484,16.895,7.6155,4.9584,30.9224,-5.3603,-4.0449,0.9596,0.1509,-0.4435,2.5809,135.7975,2.9349,2.308,77021393786.2656,-127576953.3452,94536561848,-0.00195160031225605,0.042779078844652756,-0.014754098360655743
2021-05-06,127.89,129.75,127.13,129.74,78128334,131.047,130.0328,129.9154,129.1649,127.7325,131.2144,130.4748,132.8685,85.3299,117.7341,1.0333,-2.5461,3.5794,17.4691,21.9462,21.9462,41.2483,18.4521,50.1417,45.6254,-8.7492,1.0333,-70.6847,29.7747,32.4242,-106.479,80,50,-30,63.0568,26.5438,26.4963,15.3806,7.6877,4.4626,37.0161,-2.1838,-1.6674,0.9833,0.0963,0.7061,2.6007,135.597,2.9014,2.2529,77098925720.7699,-101074800.1874,94614690182,-0.012640665947279287,0.028826884538307233,-0.014182210574996171
2021-05-07,130.85,131.2582,129.475,130.21,78973273,130.6609,129.9306,129.6288,129.1369,128.0256,130.4921,130.4071,132.31,85.4925,117.8515,0.4632,-2.5563,3.0195,24.4834,35.1198,35.1198,50.6106,40.898,67.3378,48.2508,-3.4984,0.4632,-64.0309,27.7341,31.4484,-42.7686,70,40,-30,62.9881,9.3688,24.8116,20.5607,6.919,5.7336,37.3037,-3.8614,-2.8961,0.971,0.0541,-0.3589,1.7731,135.4004,2.7886,2.1539,77085054910.3559,-85457831.7376,94693663455,-0.00360955379771138,0.009599877121572844,0.0011519852545887849
2021-05-10,129.41,129.54,126.81,126.85,88071229,129.9009,129.2395,128.8049,128.0247,126.771,129.6832,129.8141,131.6866,85.6547,117.9342,-0.0953,-2.541,2.4458,30.0736,33.155,33.155,7.6061,40.0453,2.6563,38.2431,-23.5138,-0.0953,-96.4868,27.6084,31.553,-96.6374,60,30,-30,54.8588,26.4777,31.171,18.1199,8.8769,5.1602,34.5984,-7.5994,-5.6827,0.9432,0.0066,-0.9377,3.3807,135.2077,2.8478,2.2578,76999564523.2261,-98501664.9369,94605592226,0.02648797792668517,0.04485612928655891,0.04844304296413095
2021-05-11,123.5,126.27,122.77,125.91,126142826,129.0803,128.5042,127.9493,126.9086,125.5713,128.8894,129.1334,130.9853,85.8165,118.0069,-0.7818,-2.5993,1.8175,33.3371,31.7364,31.7364,36.9925,23.3314,0.0,35.9268,-28.1464,-0.7818,-77.6811,29.2692,31.7366,-141.8181,100,20,-80,45.4812,44.2155,40.4427,15.6438,12.0063,4.6442,40.6464,-8.2065,-6.1517,0.9385,-0.044,0.6886,4.0568,135.0189,2.9687,2.3713,77099757967.8572,-63003349.3233,94479449400,0.00746565006750852,0.015407830990389943,0.042331824318958086
2021-05-12,123.4,124.64,122.25,122.77,112172282,128.0278,127.3349,126.6753,125.0726,123.4331,128.1424,127.8836,130.1531,85.9777,118.0475,-1.6298,-2.7799,1.1501,27.2273,16.7904,16.7904,5.7725,0.8854,0.0,29.3327,-41.3345,-1.6298,-96.4356,30.9499,32.7807,-153.9933,100,10,-90,45.6782,46.0761,37.2977,13.7684,11.3227,4.1798,37.8707,-10.5246,-7.9372,0.9206,-0.1061,-0.2636,3.6392,134.6306,3.0358,2.4868,77036397055.4324,-62914024.2236,94367277118,0.025576280850370618,0.04341451494664819,0.094974342266026
2021-05-13,124.58,126.15,124.26,124.97,105861339,127.204,126.7759,125.9903,124.4676,123.0885,127.4259,127.5262,129.2552,86.1383,118.1096,-2.2877,-2.7509,0.4631,24.2822,24.3199,24.3199,30.1947,15.5669,46.7008,38.1676,-23.6647,-2.2877,-76.5393,31.0433,32.0966,-87.3523,90,0,-90,42.6847,31.8838,33.2123,17.1537,10.1905,5.2632,42.6392,-8.2378,-6.2173,0.9378,-0.1586,0.2063,3.3608,134.1076,3.0683,2.4692,77010071748.8871,-65534259.2905,94473138457,-0.017604225014003383,0.038169160598543736,0.05649355845402899
2021-05-14,126.25,127.89,125.85,127.45,81917951,126.8274,126.7669,125.9034,124.8709,124.0799,126.7416,127.5015,128.4057,86.2986,118.1958,-2.6741,-2.476,-0.1981,25.6254,35.7659,35.7659,71.3306,48.9003,100.0,46.5392,-6.9217,-2.6741,-55.1487,29.6682,30.9568,-19.8363,80,10,-70,52.5371,17.2932,30.0526,21.1909,9.1714,6.467,48.847,-3.7668,-2.8866,0.9711,-0.1889,0.5882,2.9034,133.6055,3.0518,2.4082,77056652544.5427,-45827351.4465,94555056408,-0.01945861122008634,0.021655551196547704,0.05531581012161629
2021-05-17,126.82,126.93,125.17,126.27,74244624,126.2261,126.5462,125.6717,124.8144,124.3015,126.0723,127.3877,127.6362,86.4585,118.2694,-3.0043,-2.1944,-0.8099,39.2288,57.6006,57.6006,71.2766,76.2113,81.9332,43.4305,-13.139,-3.0043,-55.423,28.8098,29.9719,-34.8851,70,0,-70,44.6726,21.0843,30.0352,19.5752,8.9304,5.8203,45.3661,-6.0121,-4.5697,0.9543,-0.2087,-0.3125,2.2671,133.1235,2.9733,2.3682,77075213700.5533,-27693489.3754,94480811784,0.009345054248831922,0.00459333174942582,0.062485150867189365
2021-05-18,126.56,126.99,124.78,124.85,63342929,125.9493,126.1089,125.2926,124.3342,123.8794,125.5489,127.3031,126.9305,86.6178,118.3281,-3.2977,-1.9339,-1.3638,52.0896,62.9022,62.9022,46.0993,81.0571,61.238,39.8696,-20.2608,-3.2977,-71.1374,28.2613,29.1975,-45.9216,60,0,-60,48.5167,23.324,29.0951,18.0897,8.4252,5.2383,42.3613,-2.7685,-2.1815,0.9782,-0.2265,-0.7738,2.1975,132.6608,2.8957,2.3326,77015883445.8092,-36635309.6399,94417468855,0.011373648378053679,0.008490188225871064,0.08001601922306775
2021-05-19,123.16,124.915,122.86,124.69,92611989,125.6317,125.7222,124.935,123.9538,123.5868,125.1464,127.1999,126.2827,86.7766,118.3846,-3.5658,-1.691,-1.8748,57.2518,51.2525,51.2525,36.3817,52.8876,15.4917,39.4645,-21.071,-3.5658,-72.9136,28.7979,29.2863,-82.803,50,20,-30,38.7137,33.6281,33.7725,16.7745,9.4917,4.7145,49.9833,-3.1758,-2.4975,0.975,-0.241,0.7445,2.0433,132.2166,2.8105,2.2669,77088215437.2729,-13948119.7696,94324856866,0.0012831822920843419,-0.015398187505012444,0.06752746812094006
2021-05-20,125.23,127.72,125.1,127.31,76857123,125.4119,125.8794,125.1087,124.5612,124.6294,124.9909,127.1882,125.7557,86.9351,118.4667,-3.4207,-1.1143,-2.3064,57.046,56.9834,56.9834,88.4692,58.9099,100.0,48.9094,-2.1811,-3.4207,-43.829,26.888,27.311,27.3943,40,10,-30,38.5444,9.6983,30.1781,24.8421,8.5426,7.0321,51.8063,-2.1986,-1.7072,0.9829,-0.239,0.7939,3.0128,131.7902,2.8307,2.2362,77141018040.8773,13401842.6668,94401713989,-0.020579687377268122,-0.018380331474353966,0.048621475139423435
2021-05-21,127.82,128.0,125.21,125.43,79295436,124.9366,125.6682,124.9825,124.4169,124.5273,124.9193,127.0761,125.3257,87.0931,118.5292,-3.2858,-0.625,-2.6609,55.5065,58.2836,58.2836,50.0,52.7339,42.7101,43.4985,-13.0031,-3.2858,-56.3786,24.9554,26.2819,32.4449,30,0,-30,29.5378,7.5619,27.2146,23.3881,7.6883,6.6073,51.2477,-4.7529,-3.671,0.9633,-0.2353,-0.8566,2.7742,131.3808,2.8251,2.2652,77074227978.2719,2120730.774,94322418553,0.014988439767200792,0.016104600175396604,0.051901458981104924
2021-05-24,126.01,127.94,125.94,127.1,63092945,124.9614,125.7973,125.2446,124.8792,125.2421,124.9667,127.0724,125.0155,87.2506,118.6077,-3.2251,-0.2928,-2.9323,62.9734,73.6532,73.6532,82.4903,80.9034,100.0,49.0607,-1.8786,-3.2251,-15.6522,23.216,26.2426,91.318,20,0,-20,37.7048,7.5619,24.7821,21.2976,6.9195,5.9466,52.8771,0.2486,0.1971,1.002,-0.2219,0.545,2.4957,130.9878,2.7921,2.2093,77084322849.4516,524941.2137,94385511498,-0.013139260424862215,-0.006530291109362693,0.05680566483084185
2021-05-25,127.82,128.32,126.32,126.9,72009482,125.0599,125.8668,125.4661,125.1724,125.6525,125.1013,127.0635,124.8188,87.4078,118.6834,-3.2044,-0.0971,-3.1073,66.9215,68.8276,68.8276,73.9927,78.6998,93.3893,48.4263,-3.1473,-3.2044,-23.3937,21.3107,26.1303,84.9354,10,100,90,48.9922,4.163,22.9647,21.1291,6.2275,5.7297,48.3878,0.9844,0.7863,1.0079,-0.2039,-0.46,1.9886,130.6105,2.7118,2.1491,77054078867.0,-9798689.0423,94313502016,0.001576044129235529,-0.01615445232466518,0.06162332545311263
2021-05-26,126.955,127.39,126.42,126.85,56575920,125.4655,125.9146,125.6606,125.3856,125.9137,125.3426,127.0089,124.7192,87.5645,118.7578,-2.9736,0.2099,-3.1835,70.9192,70.2769,70.2769,54.3478,92.9562,85.4792,48.253,-3.4939,-2.9736,-26.9231,19.5959,25.3196,59.4981,0,90,90,52.3625,4.163,22.0917,20.3258,5.6048,5.1568,47.157,4.0568,3.3233,1.0332,-0.1839,-0.1082,0.9645,130.2484,2.5371,2.0115,77047663041.0013,-15172601.5973,94256926096,0.0003941663381948078,-0.0170279858100118,0.05944028379976344
2021-05-27,126.44,127.64,125.08,125.28,94625601,125.4964,125.6699,125.4975,125.0368,125.3838,125.453,126.9939,124.6607,87.7208,118.816,-2.7201,0.4685,-3.1886,61.3141,44.8378,44.8378,6.1728,59.6228,0.0,42.8968,-14.2065,-2.7201,-55.6777,19.2116,24.4399,-28.0814,40,80,40,39.1822,15.7527,25.1259,18.2872,6.3767,4.6411,46.0661,0.3082,0.2481,1.0025,-0.1708,-0.4531,2.5455,129.9007,2.5379,2.0373,76967822690.1285,-41395440.9568,94162300495,0.012531928480204287,0.016203703703703713,0.06625159642401031
2021-05-28,125.57,125.8,124.55,124.61,71311109,125.214,125.3486,125.2077,124.5677,124.7306,125.4586,126.8519,124.5994,87.8765,118.8668,-2.2958,0.8141,-3.1099,45.2729,20.7041,20.7041,1.5915,28.4931,0.0,40.7518,-18.4964,-2.2958,-67.9487,19.2909,24.0504,-100.1896,30,70,40,28.7043,20.0041,26.0174,17.3434,6.266,4.177,41.5729,-2.8239,-2.2283,0.9777,-0.1648,-0.768,1.2429,129.5669,2.4084,1.9438,76903357447.688,-68871412.2935,94090989386,0.0053767755396838274,0.006580531257523533,0.07118208811491847
2021-06-01,125.08,125.35,123.94,124.28,67637118,125.0161,125.026,124.9096,124.1231,124.1566,125.4377,126.7482,124.5115,88.0317,118.9139,-1.9777,0.9856,-2.9632,23.5725,5.1756,5.1756,7.7626,-0.0,0.0,39.6664,-20.6673,-1.9777,-73.9927,19.8471,24.0542,-104.0564,20,60,40,28.9955,24.8536,27.065,16.2898,6.2459,3.7593,32.9501,-1.9787,-1.576,0.9842,-0.1637,-0.5674,1.402,129.2464,2.3078,1.8675,76868339648.949,-84992571.776,94023352268,0.0026552944962986665,0.02269069842291594,0.057772771161892555
2021-06-02,124.28,125.24,124.05,125.06,59278862,125.037,124.9031,124.7885,124.0638,124.1432,125.3283,126.7339,124.4116,88.1864,118.9683,-1.815,0.9537,-2.7687,13.0293,13.2081,13.2081,30.2703,15.3127,45.9381,43.6109,-12.7782,-1.815,-59.707,20.3478,24.5729,-71.7412,10,50,40,37.1885,24.8536,25.6063,15.4118,5.6214,3.3834,40.4196,0.2088,0.1682,1.0017,-0.1609,0.6555,1.1832,128.9388,2.1953,1.7654,76909685409.8776,-70705524.7437,94082631130,-0.006237006237006246,0.014712937789860894,0.059811290580521266
2021-06-03,124.68,124.85,123.13,123.54,76229170,124.9226,124.5277,124.3888,123.5339,123.4725,125.0413,126.6722,124.2756,88.3405,119.007,-1.6349,0.9354,-2.5703,11.3639,15.7079,15.7079,9.0909,15.3127,0.0,38.2029,-23.5943,-1.6349,-92.1002,21.5606,24.2243,-128.5311,0,40,40,38.037,32.4755,27.5594,14.0474,5.974,3.045,33.752,-1.1435,-0.9223,0.9908,-0.1636,-0.6628,1.919,128.6435,2.1677,1.7647,76869798053.4631,-71124480.2948,94006401960,0.012303707301278905,0.02679294155739022,0.03488748583454741
2021-06-04,124.07,126.16,123.85,125.89,75169343,124.7815,124.6454,124.4347,123.9286,124.105,124.7029,126.642,124.1571,88.4941,119.0686,-1.2633,1.0823,-2.3455,24.1332,43.4834,43.4834,91.0891,48.646,100.0,49.0553,-1.8894,-1.2633,-46.8208,20.8202,22.8878,-25.1129,90,30,-60,37.8165,14.1567,24.3128,18.2827,5.3766,4.0431,41.5868,-1.4119,-1.1154,0.9888,-0.157,0.7879,2.6051,128.36,2.2114,1.7667,76927395342.257,-46503599.2863,94081571303,-0.01866709031694332,-0.004845500039717209,0.017555008340614773
2021-06-07,126.17,126.32,124.8321,125.9,71057550,124.8282,124.7436,124.5081,124.2374,124.554,124.4745,126.6287,124.0798,88.6473,119.1298,-0.8817,1.2034,-2.0852,40.5098,62.338,62.338,86.8339,66.6667,100.0,49.0975,-1.8049,-0.8817,-46.6281,19.9435,21.5798,4.747,80,20,-60,48.3332,12.0539,22.6306,17.7618,4.8389,3.7979,44.028,0.4673,0.3747,1.0037,-0.1448,-0.1815,1.4795,128.0878,2.1382,1.7081,76958337063.2433,-22358727.7157,94152628853,-7.942811755365461e-05,-0.010246227164416253,0.030500397140587793
2021-06-08,126.6,128.46,126.2101,126.74,74403774,124.7924,124.9757,124.7249,124.7515,125.2413,124.3549,126.6237,124.0695,88.8001,119.1987,-0.7569,1.0563,-1.8132,62.5686,81.8843,81.8843,67.7298,100.0,100.0,52.7558,5.5116,-0.7569,-32.2702,19.152,20.2314,106.1008,70,100,30,49.1617,12.028,19.9869,25.4523,4.355,5.5459,47.5957,-0.358,-0.2832,0.9972,-0.1258,0.0622,2.5455,127.8265,2.1789,1.729,76918980677.8494,-22971154.9061,94227032627,-0.006627741833675155,-0.01940981537004887,0.02737888590815854
2021-06-09,127.21,127.75,126.52,127.13,56877937,124.8153,125.2361,125.0186,125.2658,125.8742,124.3973,126.6223,124.1369,88.9524,119.2708,-0.4177,1.1115,-1.5292,73.5864,76.5369,76.5369,75.0469,100.0,100.0,54.4447,8.8895,-0.4177,-24.9531,18.4396,19.0178,106.7193,60,90,30,39.8645,12.028,18.8136,23.9581,3.9195,4.9913,49.5195,0.2287,0.1812,1.0018,-0.1021,-0.065,1.223,127.7306,2.0834,1.6481,76918518255.6216,-21280540.8378,94283910564,-0.0030677259498151544,-0.016282545425941895,-0.002202469912687809
2021-06-10,127.02,128.19,125.94,126.11,71186421,124.7417,125.2648,125.1239,125.3126,125.8252,124.5859,126.607,124.25,89.1043,119.332,-0.4415,0.8346,-1.276,74.1182,63.9335,63.9335,49.0239,68.3098,4.9293,49.3209,-1.3581,-0.4415,-44.0901,17.0469,18.1292,81.523,50,80,30,39.0492,4.5124,19.5559,21.4042,4.1043,4.4922,44.5924,-0.7358,-0.5834,0.9942,-0.0821,-0.4044,2.2372,127.7306,2.0987,1.6737,76858088893.8051,-37881855.5844,94212724143,0.008088176988343479,-0.020379034176512514,-0.0015859170565379656
2021-06-11,126.53,127.44,126.1,127.35,53522373,124.9475,125.5125,125.4666,125.7542,126.3323,124.9326,126.6078,124.4149,89.2558,119.405,-0.3838,0.6798,-1.0636,68.3206,64.4915,64.4915,69.4038,68.3098,100.0,55.0367,10.0734,-0.3838,-20.8255,15.7934,17.5421,81.2796,40,70,30,49.3956,4.5124,18.2674,19.9939,3.6939,4.043,47.2262,2.0582,1.6523,1.0165,-0.0595,0.6119,1.3324,127.4836,2.0221,1.5969,76904421694.2886,-26487242.7738,94266246516,-0.009736945425991322,-0.011464468001570426,-0.0359638790734197
2021-06-14,127.82,130.54,127.07,130.48,96906490,125.5312,126.281,126.3378,127.1075,128.0589,125.4109,127.0341,124.6962,89.4071,119.5083,-0.1196,0.7375,-0.8572,66.9332,72.3744,72.3744,98.6957,68.3098,100.0,65.8416,31.6832,-0.1196,-0.8097,17.5953,18.7212,162.2648,30,100,70,61.5174,33.812,15.3561,31.0453,3.3245,6.7211,57.9088,5.8367,4.7107,1.0471,-0.0221,0.7666,3.4503,121.5559,2.1649,1.6687,76997976951.2113,10349702.6491,94363153006,-0.02398835070508887,-0.03510116492949099,-0.04222869405272832
2021-06-15,129.94,130.6,129.39,129.64,62746332,126.0641,126.7579,126.9511,127.8243,128.799,125.9425,127.2387,125.0788,89.5581,119.6023,0.2634,0.8896,-0.6262,73.1218,82.4995,82.4995,79.3991,91.1172,73.3515,61.4391,22.8782,0.2634,-12.8514,19.2604,19.8041,149.453,20,100,80,70.9281,34.2459,14.463,29.5282,2.992,6.1086,53.1179,5.3296,4.3128,1.0431,0.0162,-0.2479,1.2031,121.6383,2.0687,1.6049,76961158855.5733,12763631.4691,94300406674,0.006479481641468709,-0.022369639000308483,-0.016892934279543224
2021-06-16,130.37,130.89,128.461,130.15,91339351,126.5702,127.2403,127.5596,128.5075,129.4693,126.4927,127.4656,125.5449,89.7088,119.7004,0.5963,0.9746,-0.3783,80.863,87.7151,87.7151,85.0505,85.5924,83.4256,63.1034,26.2068,0.5963,-9.5361,19.3983,20.4794,117.4333,10,100,90,59.5521,20.6403,17.1939,26.1376,3.6165,5.4978,53.8846,5.0611,4.07,1.0407,0.054,-0.0906,2.4152,121.8027,2.1034,1.6254,76996844752.7202,23945421.3087,94391746025,-0.003918555512869914,-0.02320399538993477,-0.02981175566653868
2021-06-17,129.8,132.55,129.65,131.79,96721669,127.3906,127.9314,128.3726,129.5337,130.5949,127.1625,128.2879,126.1027,89.8593,119.8138,0.9937,1.1212,-0.1275,84.8123,84.2222,84.2222,88.2171,85.5924,100.0,68.0331,36.0662,0.9937,-8.7356,20.8519,20.836,130.6609,0,100,100,70.748,33.934,14.9211,30.2491,3.2549,6.5986,60.1908,8.2032,6.678,1.0668,0.0957,0.6862,2.8835,122.053,2.1814,1.6647,77042870926.2157,40987624.9636,94488467694,-0.012444039760224497,-0.04309886941346076,-0.05265953410729189
2021-06-18,130.71,131.51,130.24,130.46,108953309,127.845,128.2565,128.796,129.8334,130.6809,127.8503,128.4307,126.6992,90.0096,119.9128,1.147,1.0492,0.0979,83.4379,78.3763,78.3763,61.8613,61.1419,0.0,60.7226,21.4452,1.147,-27.0799,22.1601,21.0518,86.0682,0,90,90,58.0336,33.934,13.835,28.0474,2.9294,5.9387,58.1833,4.5441,3.6302,1.0363,0.1289,-0.1969,1.5412,122.4428,2.1174,1.6323,76971665220.259,21576926.8395,94379514385,0.010194695692166059,-0.023838724513260873,-0.044228115897593206
2021-06-21,130.3,132.41,129.21,132.3,79663316,128.4813,128.8551,129.4694,130.6351,131.4946,128.5499,128.8485,127.3364,90.1597,120.0292,1.5926,1.2336,0.3589,81.3067,81.3215,81.3215,93.886,58.7216,76.1648,66.2906,32.5812,1.5926,-3.7821,21.8143,20.4832,92.1346,0,80,80,58.6601,18.7023,16.4609,24.0344,3.6606,5.3448,68.2894,6.3637,5.0834,1.0508,0.1624,0.625,3.1818,122.817,2.2238,1.6905,77045851683.3194,35279431.5953,94459177701,-0.01390778533635679,-0.013756613756613918,-0.03771730914588064
2021-06-22,132.13,134.08,131.62,133.98,74783618,129.2012,129.6486,130.3309,131.7541,132.7237,129.2416,129.495,128.0346,90.3097,120.1611,2.0132,1.3841,0.629,81.4512,84.6559,84.6559,98.2203,58.7216,100.0,70.529,41.0581,2.0132,-1.2285,22.8855,20.6625,141.8615,20,100,80,58.8623,32.5262,14.6682,28.81,3.2946,6.4709,70.2808,7.1989,5.7125,1.0571,0.2001,0.752,2.446,123.1762,2.2461,1.686,77114555332.3887,59538032.6451,94533961319,-0.012539184952977896,-0.03239289446186001,-0.06381549484997749
2021-06-23,133.77,134.32,133.23,133.7,60214200,129.8545,130.2472,131.0108,132.4597,133.3405,129.9549,129.9351,128.7723,90.4596,120.2889,2.3753,1.4333,0.942,86.4339,93.3244,93.3244,87.8669,86.5999,83.6349,68.9242,37.8484,2.3753,-7.3986,24.0279,20.5374,130.425,10,100,90,66.1556,34.3098,13.9218,28.4644,2.9651,6.0624,66.438,6.5327,5.1679,1.0517,0.2341,-0.0642,1.0838,123.6833,2.1298,1.6021,77106268974.6375,61412889.0042,94473747119,0.002094240837696344,-0.026551982049364122,-0.04936424831712786
